mod;cod;marca;clase;tipo1;tipo2;tipo3;peso;serv;valor02;valor03;valor04;valor05;valor06;valor07;valor08;valor09;valor10;valor11;valor12;valor13;valor14;valor15;valor16;valor17;valor18;valor19;um;importado;bcpp;pesokg;potencia
F;12301012;GEELY         ;AUTOMOVIL       ;MK             ;1.5 GL         ;MT 1500CC 4P 2A;1;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   10200;   11900;   13900;       0;       0;       0;       0;   27000;F;T;   33800;    0; 92
F;12301013;GEELY         ;AUTOMOVIL       ;CK             ;1.3 GS         ;MT 1300CC 4P   ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   18000;       0;       0;       0;       0;   25000;F;T;   31300; 1042; 85
F;12406001;INFINITI      ;CAMIONETA PASAJ.;QX56 [2]       ;5.6L           ;AT 5600CC 4X4  ;2;1;       0;       0;       0;   46600;   50000;   53700;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  240000;F;T;  300000; 2431;315
F;12408001;INFINITI      ;CAMPERO         ;QX56 [3]       ;5.6L           ;AT 5600CC 4X4  ;2;1;       0;       0;       0;       0;       0;       0;       0;       0;  106200;  114000;  122300;       0;       0;       0;       0;       0;       0;  260000;F;T;  325000; 2925;400
F;12408002;INFINITI      ;CAMPERO         ;QX60           ;AWD            ;TP 3500CC CT TC;2;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  116800;       0;       0;       0;       0;  136300;F;T;  170400; 2005;265
F;12617001;JINGLONG      ;MOTOCARRO       ;YJ             ;125 ATV        ;MT 125CC       ;1;1;       0;       0;       0;       0;    1600;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4600;F;T;    5800;    0;  1
F;12723001;UTILITY       ;REMOLQUE        ;CARBONERO      ;CARBONERO      ;3 EJES         ;0;2;   21200;   22800;   24500;   26300;   28200;   30300;   32500;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   72000;F;T;   90000; 8000;  0
F;12725001;UTILITY       ;REMOLQUE        ;PLATAFORMA     ;ESTACAS        ;2 EJES         ;0;2;   23800;   24900;   26000;   27200;   28400;   29700;   31100;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   60000;F;T;   75000; 6300;  0
F;12725003;UTILITY       ;REMOLQUE        ;FURGON         ;[STD]          ;2 EJES         ;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   72400;   78700;       0;       0;       0;  107900;F;T;  134900; 5564;  0
F;12725004;UTILITY       ;REMOLQUE        ;FURGON         ;[STD]          ;3 EJES         ;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   80000;   87000;       0;       0;       0;  116200;F;T;  145300; 6969;  0
F;12725002;UTILITY       ;REMOLQUE        ;FURGON         ;[ASL]          ;2 EJES         ;0;2;   40800;   44400;   48300;   52500;   57100;   62100;   67500;   73400;   79800;   86700;   94200;  102400;  111300;  121000;  131500;  142900;       0;  191400;F;T;  239300; 6300;  0
F;12725005;UTILITY       ;REMOLQUE        ;FURGON         ;[ASL]          ;3 EJES         ;0;2;   45000;   48900;   53200;   57800;   62800;   68300;   74200;   80600;   87600;   95200;  103500;  112500;  122300;  132900;       0;       0;       0;  225700;F;T;  282100; 6787;  0
F;12817011;KEEWAY        ;MOTOCICLETA     ;TX             ;200 ENDURO     ;MT 200CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3700;    4000;       0;    4600;    4900;    5300;       0;    7500;F;T;    9400;  135; 12
F;12817002;KEEWAY        ;MOTOCICLETA     ;PARTNER        ;110            ;MT 110CC       ;1;1;       0;       0;       0;       0;       0;       0;     650;     700;     800;     850;       0;       0;       0;       0;       0;       0;       0;    2500;F;T;    3100;  118;  6
F;12817015;KEEWAY        ;MOTOCICLETA     ;KEE            ;110            ;MT 110CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    1100;    1200;       0;       0;       0;    4100;       0;    4100;F;T;    5100;   95;  7
F;12817016;KEEWAY        ;MOTOCICLETA     ;TARGET         ;125            ;MT 125CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    2000;    2600;    3100;    3500;    4400;       0;    4400;F;T;    5500;  115;  9
F;12817006;KEEWAY        ;MOTOCICLETA     ;ARN            ;125            ;AT 125CC       ;1;1;       0;       0;       0;       0;       0;       0;    1300;    1400;    1500;       0;       0;    2000;       0;       0;       0;       0;       0;    4000;F;T;    5000;  105;  8
F;12817008;KEEWAY        ;MOTOCICLETA     ;OUTLOOK        ;150            ;AT 150CC       ;1;1;       0;       0;       0;       0;       0;       0;    1700;    1800;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4400;F;T;    5500;  130; 11
F;12817001;KEEWAY        ;MOTOCICLETA     ;SPEED          ;150            ;MT 150CC       ;1;1;       0;       0;       0;       0;       0;    1200;    1300;    1400;    1500;       0;       0;       0;       0;       0;       0;       0;       0;    3700;F;T;    4600;  120; 13
F;12817003;KEEWAY        ;MOTOCICLETA     ;KW             ;100-M          ;MT 100CC 2T    ;1;1;       0;       0;       0;       0;       0;       0;     350;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    1900;F;T;    2400;   92; 10
F;12817004;KEEWAY        ;MOTOCICLETA     ;KW             ;125-U          ;MT 125CC       ;1;1;       0;       0;       0;       0;       0;       0;     650;     700;       0;       0;       0;       0;       0;       0;       0;       0;       0;    2800;F;T;    3500;  115; 11
F;12817005;KEEWAY        ;MOTOCICLETA     ;KW             ;150            ;MT 150CC       ;1;1;       0;       0;       0;       0;       0;       0;     650;     700;       0;       0;       0;       0;       0;       0;       0;       0;       0;    2500;F;T;    3100;  118; 13
F;12817007;KEEWAY        ;MOTOCICLETA     ;SUPERLIGHT     ;150            ;MT 150CC       ;1;1;       0;       0;       0;       0;       0;       0;    2200;    2400;       0;    2800;    3000;       0;       0;       0;       0;       0;       0;    5500;F;T;    6900;  134; 13
F;12817009;KEEWAY        ;MOTOCICLETA     ;CRUISER        ;250            ;MT 250CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;    4200;       0;       0;    5200;       0;       0;       0;       0;       0;       0;    9000;F;T;   11300;  160; 18
F;12817010;KEEWAY        ;MOTOCICLETA     ;ARSEN          ;150            ;MT 150CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;     900;       0;    2900;       0;       0;       0;       0;       0;    2600;F;T;    3300;    0; 13
F;12817012;KEEWAY        ;MOTOCICLETA     ;RKS            ;150            ;MT 150CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    2200;    2400;    3000;       0;       0;       0;       0;    4200;F;T;    5300;  117; 12
F;12817013;KEEWAY        ;MOTOCICLETA     ;RKV            ;200            ;MT 200CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3900;       0;       0;       0;       0;       0;    5800;F;T;    7300;    0; 17
F;12817014;KEEWAY        ;MOTOCICLETA     ;RKIII          ;125            ;MT 125CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    1700;       0;       0;       0;       0;       0;    3500;F;T;    4400;  113; 11
F;12817017;KEEWAY        ;MOTOCICLETA     ;RKS            ;125            ;MT 125CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3800;    4300;       0;       0;    4900;F;T;    6100;  117; 11
F;12817018;KEEWAY        ;MOTOCICLETA     ;SUPERLIGHT     ;200            ;MT 200CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4000;    4300;    6300;    6800;    7000;F;T;    8800;  134; 13
F;12817019;KEEWAY        ;MOTOCICLETA     ;CITY           ;100            ;MT 100CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4700;       0;    3900;F;T;    4900;    0;  8
F;12817020;KEEWAY        ;MOTOCICLETA     ;RKS            ;100            ;MT 100CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4400;       0;    4400;F;T;    5500;    0;  7
F;12917004;KYOTO         ;MOTOCICLETA     ;KY             ;200 GY         ;MT 200CC       ;1;1;       0;       0;       0;       0;       0;    1500;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4500;F;T;    5600;  130; 17
F;12917003;KYOTO         ;MOTOCICLETA     ;KY             ;110            ;MT 110CC       ;1;1;       0;       0;       0;       0;       0;     500;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    2700;F;T;    3400;   98;  6
F;12917001;KYOTO         ;MOTOCICLETA     ;KY             ;125 T21        ;AT 125CC       ;1;1;       0;       0;       0;       0;     800;     900;    1000;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3400;F;T;    4300;   90;  3
F;12917002;KYOTO         ;MOTOCICLETA     ;KY             ;150 T28 WHIM   ;AT 150CC       ;1;1;       0;       0;       0;       0;       0;    1100;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3600;F;T;    4500;   95; 11
F;12917005;KYOTO         ;MOTOCICLETA     ;KY             ;100 3H         ;MT 100CC       ;1;1;       0;       0;       0;       0;       0;       0;     400;       0;       0;       0;       0;       0;       0;       0;       0;       0;    6400;    1900;F;T;    2400;  105;  8
F;13017005;FIRENZE       ;MOTOCICLETA     ;R2 200         ;R2 200         ;MT 200CC       ;1;1;       0;       0;       0;       0;    2300;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    5200;F;T;    6500;  150; 15
F;13017004;FIRENZE       ;MOTOCICLETA     ;MP 110         ;MP 110         ;MT 110CC       ;1;1;       0;       0;       0;       0;     400;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    2700;F;T;    3400;   80;  1
F;13017006;FIRENZE       ;MOTOCICLETA     ;SC 150         ;SC 150         ;AT 150CC       ;1;1;       0;       0;       0;       0;    1200;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4300;F;T;    5400;  115;  1
F;13017007;FIRENZE       ;MOTOCICLETA     ;TR 150         ;TR 150         ;AT 150CC       ;1;1;       0;       0;       0;       0;    1200;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4300;F;T;    5400;  115;  1
F;13017001;FIRENZE       ;MOTOCICLETA     ;HD 150         ;HD 150         ;MT 150CC       ;1;1;       0;       0;       0;       0;    2800;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    6400;F;T;    8000;  120; 12
F;13017002;FIRENZE       ;MOTOCICLETA     ;ED 150         ;ED 150         ;MT 150CC       ;1;1;       0;       0;       0;       0;     900;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3100;F;T;    3900;  105;  1
F;13017003;FIRENZE       ;MOTOCICLETA     ;CG 125         ;CG 125         ;MT 125CC       ;1;1;       0;       0;       0;       0;     900;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    2200;F;T;    2800;   98; 12
F;13123001;SERVICHASIS   ;REMOLQUE        ;TANQUE         ;INOXIDABLE     ;3 EJES [ELIPTIC;0;2;       0;       0;       0;       0;   32300;   34700;   37200;   39900;   42800;   45900;   49200;   52800;   56700;   60800;       0;       0;       0;  120000;F;F;  138000; 8000;  0
F;13123002;SERVICHASIS   ;REMOLQUE        ;TANQUE         ;INOXIDABLE     ;2 EJES         ;0;2;       0;       0;   26400;   28300;   30400;   32600;   35000;   37600;   40300;   43200;   46400;   49800;       0;       0;       0;       0;       0;  105900;F;F;  121800; 6300;  0
F;13217003;HONLEI        ;MOTOCICLETA     ;HL             ;200GY-2        ;MT 200CC       ;1;1;       0;       0;       0;       0;    1300;    1400;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4500;F;T;    5600;  130; 17
F;13217004;HONLEI        ;MOTOCICLETA     ;HL             ;125GY-3A       ;MT 125CC       ;1;1;       0;       0;       0;       0;     900;    1000;    1100;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3800;F;T;    4800;    0; 11
F;13217005;HONLEI        ;MOTOCICLETA     ;HL             ;200GY-5        ;MT 200CC       ;1;1;       0;       0;       0;       0;    1200;    1300;    1400;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4500;F;T;    5600;  130; 16
F;13217010;HONLEI        ;MOTOCICLETA     ;HL             ;125GY-6        ;MT 125CC       ;1;1;       0;       0;       0;       0;       0;    1000;    1100;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3800;F;T;    4800;  128; 11
F;13217006;HONLEI        ;MOTOCICLETA     ;HL             ;110-16         ;MT 110CC       ;1;1;       0;       0;       0;       0;     470;     500;     600;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    2700;F;T;    3400;    0;  1
